,index,name,id,mean_shear,time_before_tcg,mean_shear_hu,time_before_hu,lat,final_inten,mean_shear_max,time_ts_max,mean_shear_cat1,time_ts_cat1,E_MPI,distance
68,4,2013_UTOR,"['wp112013', 'WP_11']",7.070822333333332,36,7.646633,24,13.6,130.0,9.678829,84,7.067516,24,72.88587331076842,698.0139012869431
69,8,2013_HAIYAN,"['wp312013', 'WP_31']",8.54182275,48,9.0471195,24,6.1,170.0,9.295337272727272,132,9.920373,24,76.2299095670842,958.3426077586477
70,12,2013_SOULIK,"['wp072013', 'WP_07']",6.192355,48,6.7710905000000015,24,19.1,125.0,10.82357425,96,6.770709000000002,24,64.78224169602137,1872.6521039421646
71,13,2013_DANAS,"['wp232013', 'WP_23']",8.843271333333334,36,8.419806333333334,36,16.8,120.0,14.14273022222222,108,8.843271333333334,36,72.26882270090692,2029.3074112631973
72,15,2013_KROSA,"['wp292013', 'WP_29']",7.702331999999998,48,8.107484999999999,24,16.3,105.0,12.564168,120,8.5435395,24,79.42929341752051,0.0
73,23,2013_LEKIMA,"['wp282013', 'WP_28']",10.095354333333336,36,9.561000000000002,24,10.9,140.0,9.077584999999996,84,10.061528,24,71.5250021328765,1809.942745503106
74,7,2014_RAMMASUN,"['wp092014', 'WP_09']",8.706821500000002,72,13.0254015,48,13.6,140.0,16.775091161290323,186,7.9026195,48,71.65638090912152,1759.2943699750956
75,15,2014_NURI,"['wp202014', 'WP_20']",6.717044666666669,36,5.308419499999999,24,12.8,155.0,9.37845225,96,6.795125000000002,24,77.00698357613432,874.2853397933025
76,19,2014_PHANFONE,"['wp182014', 'WP_18']",10.842076999999998,36,9.520255799999996,60,12.7,135.0,12.435455769230767,156,10.757383999999998,60,76.5681645227662,1732.6128249370206
77,5,2015_IN-FA,"['wp272015', 'WP_27']",10.794008000000002,12,8.066283,24,4.4,120.0,8.03305011111111,108,9.634248,24,77.804074123345,1172.7183542271898
78,8,2015_ATSANI,"['wp172015', 'WP_17']",9.969205,24,10.595882333333334,36,14.8,140.0,10.697107,132,9.939956666666664,36,66.62276566731751,2298.056574383444
79,14,2015_SOUDELOR,"['wp132015', 'WP_13']",7.156023999999999,12,6.116563666666667,72,13.6,155.0,7.268795399999999,120,6.0164835,72,66.79393572834181,2061.120310372951
80,17,2015_NOUL,"['wp062015', 'WP_06']",7.171284000000002,24,9.37540025,48,9.5,140.0,10.016104066666664,180,8.2825935,48,71.16331442594424,1179.8115197271247
81,20,2015_KROVANH,"['wp202015', 'WP_20']",8.971964,36,7.675118333333333,36,18.1,100.0,11.277968,84,8.971964,36,63.75813544507827,2157.2220565533335
82,21,2015_MELOR,"['wp282015', 'WP_28']",6.399891,24,8.754254666666666,36,9.9,125.0,9.063415,84,6.607427,36,70.7532099083892,1089.8216294536855
83,0,2016_NEPARTAK,"['wp022016', 'WP_02']",9.666675499999998,24,8.074421666666666,36,10.1,155.0,6.968325999999999,84,9.673669666666664,36,77.44859668755595,1362.7458641371916
84,3,2016_CHABA,"['wp212016', 'WP_21']",9.043584266666668,90,8.3441676,60,13.9,150.0,13.10494425,144,9.073443,60,,
85,4,2016_SARIKA,"['wp242016', 'WP_24']",7.2857340000000015,12,7.4905995,24,13.8,115.0,8.121676800000001,60,7.282682000000001,24,76.06963871771481,304.314844008964
86,15,2016_MERANTI,"['wp162016', 'WP_16']",8.543158,36,11.432130333333332,36,14.5,170.0,9.1844595,120,8.543158,36,67.93155107028694,1496.9169388029743
87,19,2016_HAIMA,"['wp252016', 'WP_25']",6.1542049999999975,12,6.34877,24,9.1,145.0,8.7365785,96,6.571947499999999,24,76.25815686420779,1230.3309824677854
88,20,2016_MEGI,"['wp202016', 'WP_20']",8.184929499999999,24,9.8429285,24,16.4,120.0,8.210150888888888,108,8.184929499999999,24,71.72895554288365,1619.3159471700046
89,6,2017_BANYAN,"['wp142017', 'WP_14']",7.927035500000002,24,8.697029666666667,36,17.0,110.0,11.452629599999998,60,7.8867236666666685,36,61.14209603742093,2882.4571327448525
90,19,2017_LAN,"['wp252017', 'WP_25']",8.736959999999998,24,10.0374935,48,10.2,135.0,11.578019846153849,156,9.217077749999998,48,75.61598812484225,699.117252773486
91,12,2018_YUTU,"['wp312018', 'WP_31']",8.774092666666666,36,9.267245,24,9.2,150.0,9.93124575,96,8.118166999999998,24,77.32780874375567,1658.8259015129745
92,17,2018_MANGKHUT,"['wp262018', 'WP_26']",7.5256975,24,8.162166666666666,36,13.1,155.0,9.115269272727271,132,8.020248666666665,36,73.34160845144862,2303.6251555596755
93,21,2018_SOULIK,"['wp222018', 'WP_22']",9.441590499999998,24,10.017274,24,15.3,105.0,9.201627000000002,84,9.441590499999998,24,71.37236983752707,1947.2655291413716
94,22,2018_JEBI,"['wp252018', 'WP_25']",7.867521499999999,24,8.956195333333332,36,15.4,155.0,8.029574222222221,108,8.038814999999998,36,73.84721132930562,2081.5211751279935
95,27,2018_MARIA,"['wp102018', 'WP_10']",6.724928999999998,24,8.814022999999999,36,11.6,145.0,10.666032090909088,132,7.031654999999998,36,73.74367095481058,1501.3859104412509
96,8,2019_FAXAI,"['wp142019', 'WP_14']",9.213943999999998,84,8.908417,84,16.8,115.0,10.65643678787879,198,9.213943999999998,84,76.96433526876217,2585.1233296945425
97,13,2019_BULBUL:MATMO,"['wp232019', 'WP_23']",8.314766666666666,36,9.86157961111111,216,13.1,105.0,12.344551166666667,288,9.434977833333331,216,76.24077220420183,271.8709814656759
98,15,2019_KAMMURI,"['wp292019', 'WP_29']",7.766042500000001,24,13.090383666666668,36,11.0,120.0,12.849094,168,8.971964000000002,36,74.3393769250182,1507.4786466182588
99,20,2019_BUALOI,"['wp222019', 'WP_22']",9.1402055,48,9.7651025,24,10.6,140.0,11.101460666666664,126,8.719792499999999,24,78.2827955812235,1864.3445349239366
100,22,2019_HAGIBIS,"['wp202019', 'WP_20']",8.530187,36,10.954237999999998,24,15.1,160.0,9.611230833333332,72,7.9041455,24,83.3991467844549,2043.69828356564
101,25,2019_LINGLING,"['wp152019', 'WP_15']",10.561420166666666,72,13.0650775,24,16.7,120.0,16.010708363636358,132,9.9619565,24,67.69210173973323,227.76460722474536
102,9,2020_VONGFONG,"['wp012020', 'WP_01']",10.005574666666668,108,6.864558000000001,24,11.3,100.0,12.203228842105265,114,11.3132295,24,65.9495721011729,138.99365830569843
103,18,2020_GONI,"['wp222020', 'WP_22']",9.730059,84,6.737137000000001,24,16.6,170.0,12.914913230769228,156,11.930878,24,,
104,19,2020_VAMCO,"['wp252020', 'WP_25']",10.111885999999998,48,7.0740015,24,13.3,115.0,10.668251727272724,132,11.434164999999998,24,78.92004425420087,26.81986245322823
105,12,2000_DANIEL,"['ep062000', 'EP_06']",10.695072333333334,36,8.008294999999999,24,10.9,110.0,7.737865999999999,84,10.696344000000002,24,79.13140757716178,999.3874186201701
106,3,2001_JULIETTE,"['ep112001', 'EP_11']",8.857513999999998,12,10.2076425,48,13.0,125.0,9.212213625,96,10.23835325,48,82.96369125036298,247.07287725265215
107,3,2002_KENNA,"['ep142002', 'EP_14']",7.036233000000003,12,8.217102666666666,36,11.5,145.0,8.357240333333335,72,8.187854333333334,36,,596.2657708298443
108,8,2002_ELIDA,"['ep062002', 'EP_06']",10.459051000000002,12,10.2763125,24,11.9,140.0,10.28108125,48,10.055805500000002,24,79.21409209162057,511.8196273867423
109,11,2002_HERNAN,"['ep102002', 'EP_10']",9.22528,12,8.352026500000001,24,13.9,140.0,7.506241,60,8.8121155,24,82.63648324988625,446.69380352965646
110,0,2004_DARBY,"['ep052004', 'EP_05']",9.032241,12,8.827757,24,12.5,105.0,8.654683166666667,72,8.847595,24,78.19220522517512,1329.0234705901503
111,2,2004_HOWARD,"['ep112004', 'EP_11']",10.824528,12,8.335621999999999,36,13.3,120.0,7.714031333333331,72,9.599404333333332,36,,
112,3,2005_KENNETH,"['ep112005', 'EP_11']",8.791896000000001,12,8.812878500000002,24,12.9,115.0,8.931238875,96,8.874300000000002,24,75.85113814770573,1507.407229780171
113,14,2005_JOVA,"['ep102005', 'EP_10']",6.7405705000000005,72,7.285988333333333,36,13.8,110.0,8.6674793125,192,7.048695333333332,36,69.79018336875284,2035.7521510635695
114,0,2006_DANIEL,"['ep052006', 'EP_05']",7.945729,24,8.749930999999998,36,12.3,130.0,7.982283636363636,132,8.094768333333333,36,74.9958588122625,1137.9297384708268
115,13,2006_BUD,"['ep032006', 'EP_03']",10.312555,12,10.501779,24,13.5,110.0,9.097706400000002,60,10.584183,24,70.88125781260305,961.5957534265565
116,17,2006_ILEANA,"['ep102006', 'EP_10']",10.590287,12,7.5638475,24,12.5,105.0,7.302329249999999,48,8.9059645,24,81.5146550750754,571.8159480085126
117,5,2007_FLOSSIE,"['ep092007', 'EP_09']",7.779395000000001,12,8.384454,36,13.2,120.0,7.754325000000001,84,8.288316,36,65.6413766831595,2206.5891844583575
118,2,2009_FELICIA,"['ep082009', 'EP_08']",8.707202999999998,24,8.395517499999999,24,11.5,125.0,7.070822333333332,72,8.707202999999998,24,,
119,9,2009_JIMENA,"['ep132009', 'EP_13']",8.622967800000001,60,7.055307999999998,24,13.7,135.0,10.7173265,120,10.4678255,24,76.19329555910244,403.65790073507117
120,13,2009_RICK,"['ep202009', 'EP_20']",9.570156,36,7.707291499999998,24,12.1,155.0,13.2718505,96,9.832628,24,79.55591090986857,392.9019119591245
121,16,2009_GUILLERMO,"['ep102009', 'EP_10']",6.716209,84,11.820243,36,16.1,110.0,18.469152166666664,144,5.934461,36,72.41931632058838,1255.666170699128
122,3,2010_CELIA,"['ep042010', 'EP_04']",10.894978333333333,36,11.569978999999998,36,12.8,140.0,11.651129499999996,168,10.894978333333333,36,79.64798812793083,370.3196958155605
123,3,2011_ADRIAN,"['ep012011', 'EP_01']",10.5662525,24,11.159485,24,11.7,120.0,11.8686935,72,10.5662525,24,70.288141275391,544.1720744623126
124,4,2011_HILARY,"['ep092011', 'EP_09']",8.712544000000001,12,9.397718,24,13.7,125.0,8.651809199999999,60,9.090992,24,85.58553511818032,196.43696205226436
125,7,2011_KENNETH,"['ep132011', 'EP_13']",7.7342254,60,9.007825,24,11.5,125.0,11.13640425,96,7.803048,24,82.02259756134012,791.0970527932989
126,1,2012_EMILIA,"['ep052012', 'EP_05']",6.158782999999998,24,7.004187000000002,36,10.3,120.0,8.098456166666667,72,6.0227146666666656,36,77.64511042307059,817.3638060310873
127,8,2012_DANIEL,"['ep042012', 'EP_04']",7.703858,24,8.033092499999999,48,13.8,100.0,8.4466385,96,7.6241245,48,74.68234363696078,761.0053159059587
128,10,2012_MIRIAM,"['ep132012', 'EP_13']",6.11224,12,6.055014999999998,36,13.9,105.0,6.558900199999999,60,6.138690666666665,36,78.16332358982953,624.4088950659354
129,11,2012_PAUL,"['ep162012', 'EP_16']",7.198751999999999,12,6.466526333333335,36,13.9,105.0,8.629987400000001,60,6.819541000000001,36,,
130,5,2014_SIMON,"['ep192014', 'EP_19']",9.47077525,48,5.964980999999998,48,17.9,115.0,8.920842999999998,108,9.47077525,48,76.98174993916722,229.70179349688988
131,8,2014_AMANDA,"['ep012014', 'EP_01']",8.015162,36,7.449016,24,10.9,135.0,9.658991,84,7.8286085,24,72.59989579823407,991.9941932636567
132,9,2014_ISELLE,"['ep092014', 'EP_09']",9.770825,36,13.982584999999998,36,12.8,120.0,10.474796545454543,132,9.770825,36,73.04811353680435,1777.413895656648
133,12,2014_MARIE,"['ep132014', 'EP_13']",5.589585,12,9.3141695,24,12.6,140.0,10.356173166666666,72,7.248346999999999,24,82.93094207762604,473.04567208095824
134,13,2014_CRISTINA,"['ep032014', 'EP_03']",9.700120333333333,36,8.055601000000001,24,15.5,130.0,9.481757000000002,84,9.601439,24,74.18839004300933,251.9358241475572
135,17,2014_ODILE,"['ep152014', 'EP_15']",10.6890955,24,15.740664166666669,72,14.4,120.0,13.768410899999996,120,14.856601499999998,72,80.6820010407003,335.05020849040125
136,1,2015_DOLORES,"['ep052015', 'EP_05']",9.386273,24,9.08546025,48,12.2,115.0,8.674987444444444,108,9.12895125,48,80.10886940260662,420.4274696961652
137,3,2015_OLAF,"['ep192015', 'EP_19']",6.37070625,48,10.388346333333333,36,9.4,130.0,9.160702454545456,132,6.192355,36,72.6925073558662,2322.8485380524644
138,6,2015_ANDRES,"['ep012015', 'EP_01']",9.814316000000002,12,11.508938999999998,36,11.1,125.0,12.576185249999998,96,10.912273,36,67.15164905084586,1160.0245029287744
139,10,2015_JIMENA,"['ep132015', 'EP_13']",6.97958025,48,6.723784499999999,24,12.2,135.0,7.42975025,96,7.087735500000001,24,78.83164213480049,1405.504645125441
140,13,2015_SANDRA,"['ep222015', 'EP_22']",8.902531,12,8.984934999999998,36,10.8,130.0,13.284567166666664,72,8.712798333333332,36,80.52875317759711,762.3959775793229
141,14,2015_PATRICIA,"['ep202015', 'EP_20']",7.453593999999997,24,9.691473,36,13.1,185.0,11.301948,84,8.783757333333332,36,,
142,15,2015_IGNACIO,"['ep122015', 'EP_12']",7.90395475,48,7.889266999999998,36,12.8,125.0,8.999373307692307,156,8.003717,36,67.69024437334284,2489.6877579709967
143,16,2015_LINDA,"['ep152015', 'EP_15']",9.82442575,48,7.6939389999999985,24,13.2,110.0,8.288029875,96,11.26249,24,78.85843683339974,730.5535010774048
144,17,2015_HILDA,"['ep102015', 'EP_10']",10.219469,12,9.370504333333333,36,12.6,125.0,8.694231999999998,72,9.708259,36,,
145,1,2016_DARBY,"['ep052016', 'EP_05']",10.776459,24,11.907987999999998,36,15.9,105.0,9.890962818181816,132,11.389402333333331,36,75.92358867594795,519.4917361391281
146,6,2016_MADELINE,"['ep142016', 'EP_14']",8.817074999999999,12,5.6530666,60,13.9,115.0,6.9515400000000005,84,6.149627,60,66.2029890521379,1940.839259701674
147,11,2016_LESTER,"['ep132016', 'EP_13']",6.899274499999999,24,9.7857035,48,16.0,125.0,7.868993000000001,168,8.2726745,48,76.88556958715704,753.2331044845726
148,13,2016_BLAS,"['ep032016', 'EP_03']",9.269534,12,8.991038999999999,36,11.4,120.0,9.335915,84,8.661423,36,80.15913730800199,962.3950400642544
149,15,2016_SEYMOUR,"['ep202016', 'EP_20']",9.239014,36,8.1849295,24,13.2,130.0,10.434158125,96,9.847125,24,85.81135452271091,560.2583572643113
150,1,2017_EUGENE,"['ep052017', 'EP_05']",8.170814,12,7.834839666666665,36,11.6,100.0,7.563160799999997,60,8.362581333333333,36,76.87897170669635,1064.6869819040974
151,9,2017_KENNETH,"['ep132017', 'EP_13']",9.268262333333332,36,10.97255,36,14.9,115.0,10.47602775,96,9.268262333333332,36,75.4996124474967,1277.7677495740527
152,12,2017_FERNANDA,"['ep062017', 'EP_06']",7.042337,24,7.1861625,24,11.9,125.0,6.962004,84,7.042337,24,74.12941566645445,1100.373722451849
153,4,2018_WILLA,"['ep242018', 'EP_24']",8.971709666666667,36,8.142201499999999,24,14.9,140.0,9.829684999999998,84,9.575497,24,,
154,6,2018_LANE,"['ep142018', 'EP_14']",7.21096,48,6.908557666666667,36,10.7,140.0,9.896944411764704,204,7.658841,36,77.88628827790157,1931.6590480140007
155,12,2018_NORMAN,"['ep162018', 'EP_16']",6.999609,24,7.4989925,24,17.2,130.0,9.098749166666666,72,6.999609,24,77.78568905936221,716.2721207290502
156,17,2018_ROSA,"['ep202018', 'EP_20']",8.603435000000001,12,9.4583765,24,14.6,130.0,8.092352166666666,72,9.332863,24,77.7251300114767,639.7484013005012
