,index,name,id,mean_shear,time_before_tcg,mean_shear_hu,time_before_hu,lat,final_inten,mean_shear_max,time_ts_max,mean_shear_cat1,time_ts_cat1,E_MPI,distance
155,4,2002_ALMA,"['ep012002', 'EP_01']",6.59731725,48,6.2036474,60,10.7,100.0,6.876280454545454,132,6.538909599999999,60,67.40751512153955,878.7773850638207
156,8,2002_ELIDA,"['ep062002', 'EP_06']",4.715187,12,10.173688999999998,24,11.9,140.0,8.384453999999998,48,7.608864499999999,24,79.21409209162057,511.8196273867423
157,11,2002_HERNAN,"['ep102002', 'EP_10']",2.2987660000000005,12,2.6035844999999984,24,13.9,140.0,4.400678399999999,60,1.988225,24,82.63648324988625,446.69380352965646
158,0,2004_DARBY,"['ep052004', 'EP_05']",8.204386,12,9.0715355,24,12.5,105.0,7.186925499999998,72,8.255507,24,78.19220522517512,1329.0234705901503
159,3,2005_KENNETH,"['ep112005', 'EP_11']",8.968912,12,7.329225000000001,24,12.9,115.0,5.741517374999999,96,8.3123505,24,75.85113814770573,1507.407229780171
160,14,2005_JOVA,"['ep102005', 'EP_10']",6.060610333333332,72,7.587881999999998,36,13.8,110.0,7.347441624999999,192,4.104278333333332,36,69.79018336875284,2035.7521510635695
161,0,2006_DANIEL,"['ep052006', 'EP_05']",5.3454250000000005,24,1.6886203333333327,36,12.3,130.0,4.197872999999999,132,4.320716,36,74.9958588122625,1137.9297384708268
162,3,2006_JOHN,"['ep112006', 'EP_11']",3.6225710000000007,12,2.9110734999999988,24,13.1,115.0,2.5131689999999987,60,3.2189439999999987,24,80.19483563200967,316.27495785043334
163,11,2006_LANE,"['ep132006', 'EP_13']",8.876589000000003,12,3.8031476666666655,36,16.7,110.0,3.898395500000001,72,6.091639000000002,36,,138.99365830569843
164,13,2006_BUD,"['ep032006', 'EP_03']",5.516337,12,10.431201499999998,24,13.5,110.0,9.9771402,60,8.1864555,24,70.88125781260305,961.5957534265565
165,17,2006_ILEANA,"['ep102006', 'EP_10']",6.727981,12,6.518919,24,12.5,105.0,6.4327000000000005,48,6.2705625000000005,24,81.5146550750754,571.8159480085126
166,5,2007_FLOSSIE,"['ep092007', 'EP_09']",5.717005999999998,12,10.622078666666669,36,13.2,120.0,8.933487,84,8.397933666666665,36,65.6413766831595,2206.5891844583575
167,9,2009_JIMENA,"['ep132009', 'EP_13']",7.868971200000002,60,3.145695999999999,24,13.7,135.0,7.8708024,120,9.9535635,24,76.19329555910244,403.65790073507117
168,13,2009_RICK,"['ep202009', 'EP_20']",4.070960666666665,36,4.1593415,24,12.1,155.0,9.695574125,96,4.0769375,24,79.55591090986857,392.9019119591245
169,16,2009_GUILLERMO,"['ep102009', 'EP_10']",7.015087000000001,84,7.984387666666666,36,16.1,110.0,12.580636083333331,144,8.667018333333333,36,72.41931632058838,1255.666170699128
170,3,2010_CELIA,"['ep042010', 'EP_04']",7.679950666666667,36,13.020950666666666,36,12.8,140.0,10.9332555,168,7.679950666666667,36,79.64798812793083,370.3196958155605
171,1,2011_EUGENE,"['ep052011', 'EP_05']",9.1966675,24,14.753723666666668,36,10.6,120.0,14.176386999999998,108,10.49949,36,81.85164747246878,680.0979250661829
172,3,2011_ADRIAN,"['ep012011', 'EP_01']",4.282184499999998,24,4.4179985,24,11.7,120.0,3.747830166666667,72,4.282184499999998,24,70.288141275391,544.1720744623126
173,4,2011_HILARY,"['ep092011', 'EP_09']",4.99063,12,3.1613375,24,13.7,125.0,2.5516242000000005,60,3.810269,24,85.58553511818032,196.43696205226436
174,5,2011_DORA,"['ep042011', 'EP_04']",8.588937999999999,12,7.449016,36,10.4,135.0,6.190829,84,7.945983333333333,36,81.86931811825374,371.3340348507391
175,7,2011_KENNETH,"['ep132011', 'EP_13']",4.9152456,60,6.9183495,24,11.5,125.0,5.652246374999999,96,3.9624875,24,82.02259756134012,791.0970527932989
176,10,2011_JOVA,"['ep102011', 'EP_10']",10.096626,36,4.777180749999999,48,12.1,110.0,4.1939886363636365,132,9.631958999999998,48,79.75231091182668,827.0423086315495
177,0,2012_BUD,"['ep022012', 'EP_02']",8.927964333333334,36,7.326173,48,9.7,100.0,6.042213555555556,108,8.750694,48,71.98303940172148,807.8626943004984
178,1,2012_EMILIA,"['ep052012', 'EP_05']",4.202069499999999,24,6.336053333333332,36,10.3,120.0,7.975486000000001,72,4.745706999999999,36,77.64511042307059,817.3638060310873
179,8,2012_DANIEL,"['ep042012', 'EP_04']",5.885629,24,4.7071755,48,13.8,100.0,4.7695507500000005,96,5.41085225,48,74.68234363696078,761.0053159059587
180,10,2012_MIRIAM,"['ep132012', 'EP_13']",5.462163999999998,12,7.674863999999999,36,13.9,105.0,6.1136134,60,6.711194999999999,36,78.16332358982953,624.4088950659354
181,11,2012_PAUL,"['ep162012', 'EP_16']",7.196463000000001,12,6.746293000000001,36,13.9,105.0,5.4844436000000005,60,6.807841666666668,36,,
182,5,2013_RAYMOND,"['ep172013', 'EP_17']",7.326173000000001,12,4.771649,24,14.2,110.0,3.92414675,48,7.2967975,24,80.95625519971496,316.1549595417204
183,5,2014_SIMON,"['ep192014', 'EP_19']",7.786071250000001,48,6.747437499999998,48,17.9,115.0,8.524591666666666,108,7.786071250000001,48,76.98174993916722,229.70179349688988
184,8,2014_AMANDA,"['ep012014', 'EP_01']",2.805652333333333,36,0.6487784999999988,24,10.9,135.0,2.2367449999999995,84,2.5604750000000003,24,72.59989579823407,991.9941932636567
185,9,2014_ISELLE,"['ep092014', 'EP_09']",4.343097333333334,36,7.0817586666666665,36,12.8,120.0,5.8080110909090905,132,4.343097333333334,36,73.04811353680435,1777.413895656648
186,11,2014_GENEVIEVE,"['ep072014', 'EP_07']",8.258559,60,8.98343952,300,12.2,140.0,8.691132312499999,384,8.21305368,300,68.6090592580204,2383.674029428283
187,12,2014_MARIE,"['ep132014', 'EP_13']",7.1735729999999975,12,8.4283265,24,12.6,140.0,7.101088,72,8.554602999999998,24,82.93094207762604,473.04567208095824
188,13,2014_CRISTINA,"['ep032014', 'EP_03']",2.1802466666666667,36,2.758473500000001,24,15.5,130.0,4.23417,84,2.107253,24,74.18839004300933,251.9358241475572
189,17,2014_ODILE,"['ep152014', 'EP_15']",7.566518,24,6.334908833333334,72,14.4,120.0,5.322153500000001,120,7.671684833333333,72,80.6820010407003,335.05020849040125
190,18,2014_JULIO,"['ep102014', 'EP_10']",9.0584882,60,11.3414605,48,13.5,105.0,8.781918307692308,156,8.595804999999999,48,75.51033681941188,1460.9650688418967
191,1,2015_DOLORES,"['ep052015', 'EP_05']",5.369078,24,5.967079249999999,48,12.2,115.0,5.111438333333333,108,5.768889999999999,48,80.10886940260662,420.4274696961652
192,3,2015_OLAF,"['ep192015', 'EP_19']",4.603598249999999,48,5.147299333333333,36,9.4,130.0,4.974537636363635,132,4.610401666666665,36,72.6925073558662,2322.8485380524644
193,6,2015_ANDRES,"['ep012015', 'EP_01']",7.896896999999999,12,4.326819999999999,36,11.1,125.0,5.364023124999999,96,5.578903,36,67.15164905084586,1160.0245029287744
194,10,2015_JIMENA,"['ep132015', 'EP_13']",6.6627445,48,4.142555499999999,24,12.2,135.0,4.748472874999999,96,6.822974499999999,24,78.83164213480049,1405.504645125441
195,13,2015_SANDRA,"['ep222015', 'EP_22']",6.636421000000002,12,7.364831666666666,36,10.8,130.0,7.556090333333333,72,7.238682333333333,36,80.52875317759711,762.3959775793229
196,14,2015_PATRICIA,"['ep202015', 'EP_20']",2.6302895,24,3.171638,36,13.1,185.0,6.549002999999999,84,2.843548,36,,
197,15,2015_IGNACIO,"['ep122015', 'EP_12']",5.1567732500000005,48,5.777283,36,12.8,125.0,7.386860846153846,156,5.238350666666666,36,67.69024437334284,2489.6877579709967
198,16,2015_LINDA,"['ep152015', 'EP_15']",7.713204750000001,48,8.9761605,24,13.2,110.0,7.617543625,96,6.584537000000001,24,78.85843683339974,730.5535010774048
199,1,2016_DARBY,"['ep052016', 'EP_05']",7.535235,24,10.206243666666666,36,15.9,105.0,8.440014272727273,132,8.077219333333334,36,75.92358867594795,519.4917361391281
200,6,2016_MADELINE,"['ep142016', 'EP_14']",5.464452999999999,12,4.766613199999999,60,13.9,115.0,4.933840999999999,84,5.080358799999999,60,66.2029890521379,1940.839259701674
201,11,2016_LESTER,"['ep132016', 'EP_13']",6.621161000000001,24,2.147310500000001,48,16.0,125.0,5.043004500000001,168,4.502119250000001,48,76.88556958715704,753.2331044845726
202,13,2016_BLAS,"['ep032016', 'EP_03']",10.953475,12,9.655866333333332,36,11.4,120.0,8.442332999999998,84,10.149527333333332,36,80.15913730800199,962.3950400642544
203,15,2016_SEYMOUR,"['ep202016', 'EP_20']",4.694331666666667,36,3.3871855,24,13.2,130.0,6.097933749999999,96,5.468268,24,85.81135452271091,560.2583572643113
204,1,2017_EUGENE,"['ep052017', 'EP_05']",2.71689,12,3.332122333333333,36,11.6,100.0,3.2718962000000005,60,3.076771666666667,36,76.87897170669635,1064.6869819040974
205,9,2017_KENNETH,"['ep132017', 'EP_13']",8.480083333333335,36,8.964842666666668,36,14.9,115.0,6.965274,96,8.480083333333335,36,75.4996124474967,1277.7677495740527
206,12,2017_FERNANDA,"['ep062017', 'EP_06']",7.780158,24,6.501369999999998,24,11.9,125.0,5.64354,84,7.780158,24,74.12941566645445,1100.373722451849
207,0,2018_ALETTA,"['ep022018', 'EP_02']",7.492507,12,6.311128666666666,36,14.2,120.0,5.6234622,60,6.57767,36,74.22294326667716,586.0686369687089
208,4,2018_WILLA,"['ep242018', 'EP_24']",10.747719333333334,36,7.066371500000001,24,14.9,140.0,6.110387000000001,84,11.9442305,24,,
209,6,2018_LANE,"['ep142018', 'EP_14']",7.396368999999999,48,6.41744,36,10.7,140.0,6.399980764705881,204,7.464021666666665,36,77.88628827790157,1931.6590480140007
210,7,2018_OLIVIA,"['ep172018', 'EP_17']",6.374712000000001,24,9.367579500000002,48,15.4,115.0,9.845090333333332,144,7.882781500000001,48,81.77437266589045,787.9719453511983
211,12,2018_NORMAN,"['ep162018', 'EP_16']",6.751633999999999,24,7.127411500000001,24,17.2,130.0,7.7507825,72,6.751633999999999,24,77.78568905936221,716.2721207290502
212,13,2018_BUD,"['ep032018', 'EP_03']",6.3632670000000005,12,4.9078445,24,12.7,120.0,4.4646178,60,5.9104265,24,74.16509152335027,430.5382889271165
213,17,2018_ROSA,"['ep202018', 'EP_20']",5.340847,12,9.816604999999996,24,14.6,130.0,6.194643999999999,72,7.807625999999999,24,77.7251300114767,639.7484013005012
214,20,2018_HECTOR,"['ep102018', 'EP_10']",8.022029,12,9.58948533333333,36,13.0,135.0,8.189712923076922,156,8.907872,36,79.34953368102222,1387.4097743851257
215,9,2019_KIKO,"['ep132019', 'EP_13']",3.4394509999999983,12,3.124522749999998,48,15.9,115.0,4.187735999999999,84,3.3116484999999978,48,78.87357096605216,774.7186076525043
216,12,2019_ERICK,"['ep062019', 'EP_06']",5.210374000000002,12,5.706896250000001,48,11.5,115.0,5.809983000000001,84,5.437366500000001,48,76.67225490193057,2083.0799367726167
217,2,2020_DOUGLAS,"['ep082020', 'EP_08']",6.691356999999998,24,7.108908749999999,48,13.5,115.0,7.450923499999999,96,7.522836249999998,48,72.87068264844326,1595.428392813812
218,14,2020_GENEVIEVE,"['ep122020', 'EP_12']",6.7760500000000015,12,7.9071975,24,11.8,115.0,6.146575,48,6.892407500000001,24,83.22369277191551,469.4304318090284
219,6,2000_ISAAC,"['al132000', 'AL_13']",4.350472999999997,12,4.706539666666667,36,12.3,120.0,7.3481474,180,4.656944666666665,36,84.10613118600949,508.8432064911655
220,11,2000_KEITH,"['al152000', 'AL_15']",4.348565499999999,24,3.5237624999999984,24,17.4,120.0,3.603190799999999,60,4.348565499999999,24,96.21571465609068,148.92577412492955
221,2,2001_IRIS,"['al112001', 'AL_11']",8.9349585,24,9.094552666666669,36,14.8,125.0,6.71922894117647,102,9.236216333333331,36,85.488337925639,77.50808872086587
222,7,2001_FELIX,"['al072001', 'AL_07']",6.057113249999999,96,12.833507,36,18.6,100.0,13.618692692307691,156,4.809798999999998,36,82.1808651373462,1581.5425154127906
223,11,2001_ERIN,"['al062001', 'AL_06']",4.144462999999998,12,4.831599,168,13.2,105.0,4.9148545625,192,4.724016,168,86.65265127591871,1470.2663590125333
224,13,2001_MICHELLE,"['al152001', 'AL_15']",4.9175346,60,3.272099666666667,36,15.8,120.0,15.286552,132,6.049419666666666,36,92.9133492728754,27.002076339795316
225,7,2002_LILI,"['al132002', 'AL_13']",7.309387,36,7.2381228,180,12.1,125.0,7.369033695652174,276,7.559701866666666,180,88.79293635772262,707.2724479172034
226,11,2002_ISIDORE,"['al102002', 'AL_10']",7.259029,84,4.741383333333332,36,17.1,110.0,3.976058,168,7.204093,36,94.69377246298986,306.94068770824674
227,14,2003_FABIAN,"['al102003', 'AL_10']",7.159457499999999,24,5.383829333333332,36,15.0,125.0,6.4168296,120,7.190613333333332,36,83.01016070040919,1239.125424358791
228,3,2004_JEANNE,"['al112004', 'AL_11']",6.377000999999998,24,6.048826222222221,54,16.4,105.0,7.296843279999999,300,6.235167777777777,54,81.86601589934149,0.0
229,6,2004_IVAN,"['al092004', 'AL_09']",6.199221999999999,12,8.25455325,48,9.7,145.0,6.572690421052632,228,7.726557250000001,48,86.5054282333092,971.8218343936736
230,11,2004_CHARLEY,"['al032004', 'AL_03']",10.450658,24,8.766717,36,12.9,130.0,7.673422777777778,108,10.56231033333333,36,86.37895676556766,194.5911216279778
231,13,2004_KARL,"['al122004', 'AL_12']",4.335975999999999,12,5.441563,36,11.2,125.0,5.1051563,120,4.983254333333332,36,85.91497611768742,1027.1761109807471
232,1,2005_EMILY,"['al052005', 'AL_05']",6.090112999999999,24,5.171079499999999,48,11.0,140.0,6.563874959999998,150,5.389869749999999,48,88.77081723870256,1056.664057479948
233,4,2005_BETA,"['al272005', 'AL_27']",0.7391939999999977,12,5.61342875,48,11.0,100.0,5.430881,84,4.233733999999999,48,93.76670640359288,195.0399686734888
234,11,2005_DENNIS,"['al042005', 'AL_04']",7.8164004999999985,24,8.856751,36,13.0,130.0,8.445970875,96,7.965312666666666,36,82.92628378865317,224.05181512981594
235,21,2005_WILMA,"['al252005', 'AL_25']",4.0478163333333335,36,2.115391666666666,36,16.9,160.0,3.344839,96,4.0478163333333335,36,91.30496320531849,153.45206349766403
236,4,2006_HELENE,"['al092006', 'AL_09']",4.596158999999997,36,7.6518214,60,12.9,105.0,6.279082666666667,144,6.6420672,60,85.02725305486639,588.2871024964277
237,12,2007_FELIX,"['al062007', 'AL_06']",6.152678999999999,12,7.2222524,30,12.1,150.0,7.111076363636365,66,6.792835999999999,30,85.88788636654446,345.8146143149699
238,0,2008_BERTHA,"['al022008', 'AL_02']",3.337208999999998,12,6.745434625000001,96,13.1,110.0,7.515919052631578,114,6.03956425,96,83.34244997722041,385.5901357276897
239,5,2008_PALOMA,"['al172008', 'AL_17']",6.2884930000000026,12,4.358866000000001,24,14.8,125.0,7.729036999999999,72,6.374330500000001,24,91.2782944495316,137.48147244634427
240,7,2008_IKE,"['al092008', 'AL_09']",5.961929000000001,12,7.206687199999999,60,17.3,125.0,7.256612833333333,72,6.9501666,60,79.84426831405676,1680.22866324159
241,9,2008_GUSTAV,"['al072008', 'AL_07']",7.079724000000002,12,6.0660785,24,15.1,135.0,4.44468824,150,6.969852000000001,24,93.30794697703024,321.91651920903354
242,5,2009_FRED,"['al072009', 'AL_07']",10.731442,12,6.513577999999999,24,11.7,105.0,5.667601749999998,48,9.451128,24,76.04283128169422,581.6830992516755
243,9,2010_EARL,"['al072010', 'AL_07']",5.517862999999998,36,9.27888075,96,14.3,125.0,8.76543194736842,228,7.217445499999999,96,78.62283634993922,345.66650263715536
244,10,2010_KARL,"['al132010', 'AL_13']",7.157168500000001,24,6.84895888888889,54,18.1,110.0,6.797210533333333,90,7.693176,54,,
245,15,2010_JULIA,"['al122010', 'AL_12']",9.038345,12,9.04196925,48,13.1,120.0,7.611752999999999,84,10.1908565,48,79.63884152939718,395.77225305915806
246,12,2011_OPHELIA,"['al162011', 'AL_16']",5.732647499999999,24,9.865225055555555,216,12.5,120.0,10.050973166666669,288,9.068186777777775,216,87.1038316495254,1668.639800486737
247,18,2011_RINA,"['al182011', 'AL_18']",6.8145815,48,2.597862000000001,24,16.0,100.0,2.6096885000000003,96,6.9595515,24,96.97721009243308,219.11787791359635
248,18,2012_SANDY,"['al182012', 'AL_18']",4.121954499999999,24,7.929515249999999,48,12.7,100.0,11.208876533333331,90,4.917000499999999,48,99.57537605112876,448.1024952966029
249,1,2014_GONZALO,"['al082014', 'AL_08']",9.5285725,24,7.489454999999999,24,16.4,125.0,6.332347333333333,126,9.5285725,24,85.13924782912426,470.4469700853971
250,7,2014_EDOUARD,"['al062014', 'AL_06']",5.951501333333333,36,6.6876946,60,17.2,105.0,7.829880166666666,144,6.383562799999999,60,78.92210139216861,1470.478306723019
251,5,2015_DANNY,"['al042015', 'AL_04']",7.802030666666664,36,5.079901,48,10.5,110.0,5.119661777777778,108,7.187688499999998,48,75.374885636201,1263.45968926249
252,7,2016_GASTON,"['al072016', 'AL_07']",7.007493333333332,36,8.1521205,48,12.0,105.0,6.764706733333332,180,7.664563499999998,48,77.86101346412437,596.4358846296075
253,9,2016_OTTO,"['al162016', 'AL_16']",4.560298,84,3.478516599999999,60,11.3,100.0,5.42214118181818,132,5.2468454,60,88.73231382211112,185.8870117729262
254,3,2017_IRMA,"['al112017', 'AL_11']",6.537230999999999,12,3.898395500000001,24,16.2,155.0,4.9354215,168,5.5846255,24,79.36421383591045,587.1220353128082
255,5,2017_LEE,"['al142017', 'AL_14']",3.723286999999999,48,10.6530914375,192,12.5,100.0,8.577991884615384,312,9.8768343125,192,80.91918316124472,791.7469803721267
256,14,2017_JOSE,"['al122017', 'AL_12']",3.692767,36,4.885844666666665,36,12.0,135.0,6.5286684444444445,108,3.692767,36,87.13304991177365,1591.7231657725263
257,15,2017_MARIA,"['al152017', 'AL_15']",8.951363,12,6.078667999999999,24,12.2,150.0,5.855566799999999,90,7.494414499999999,24,89.87827833164198,763.795832396114
258,9,2019_LORENZO,"['al132019', 'AL_13']",4.807510000000001,12,5.7757570000000005,48,11.0,140.0,7.202508307692308,156,5.591874000000001,48,81.5928551816349,452.06097761077694
259,9,2020_IOTA,"['al312020', 'AL_31']",5.956079333333332,36,5.606625333333334,36,14.0,135.0,5.0924905,96,5.956079333333332,36,100.18538824682868,321.83161681261237
260,16,2020_ETA,"['al292020', 'AL_29']",4.185665,12,4.129711666666666,36,14.9,130.0,4.3732104,60,4.430079333333334,36,98.65723635683578,361.3835115948159
261,17,2020_LAURA,"['al132020', 'AL_13']",7.504969333333334,36,10.385124777777778,108,17.0,130.0,10.406200533333331,180,8.440746444444443,108,83.26294464626517,826.3023211565712
262,24,2020_TEDDY,"['al202020', 'AL_20']",9.231383999999998,48,7.003614749999999,48,12.9,120.0,7.035915083333332,144,9.231383999999998,48,83.9469636065431,1402.4622786631874
263,25,2020_ZETA,"['al282020', 'AL_28']",9.139061000000002,12,5.025473666666666,36,18.0,100.0,7.548545111111112,108,6.779101999999999,36,89.34137724392153,328.26136217450846
