,index,name,id,mean_shear,time_before_tcg,mean_shear_hu,time_before_hu,lat,final_inten,mean_shear_max,time_ts_max,mean_shear_cat1,time_ts_cat1,mean_shear_cat1_65,time_ts_cat1_65,E_MPI,distance
142,15,2015_IGNACIO,"['ep122015', 'EP_12']",7.90395475,48,7.889266999999998,36,12.8,125.0,11.968319499999998,336,7.897659999999999,84,8.282307374999998,96,67.69024437334284,2489.6877579709967
143,16,2015_LINDA,"['ep152015', 'EP_15']",9.82442575,48,7.6939389999999985,24,13.2,110.0,12.38678206060606,198,9.1142635,72,9.230403,84,78.85843683339974,730.5535010774048
144,17,2015_HILDA,"['ep102015', 'EP_10']",10.219469,12,9.370504333333333,36,12.6,125.0,15.008012117647056,204,9.582745499999998,48,10.1351575,24,,
145,1,2016_DARBY,"['ep052016', 'EP_05']",10.776459,24,11.907987999999998,36,15.9,105.0,11.3669665,336,11.4553764,60,11.360917,48,75.92358867594795,519.4917361391281
146,6,2016_MADELINE,"['ep142016', 'EP_14']",8.817074999999999,12,5.6530666,60,13.9,115.0,8.986091806451613,186,6.149627,60,8.817074999999999,12,66.2029890521379,1940.839259701674
147,11,2016_LESTER,"['ep132016', 'EP_13']",6.899274499999999,24,9.7857035,48,16.0,125.0,10.84662775,336,8.823560500000001,72,8.2726745,48,76.88556958715704,753.2331044845726
148,13,2016_BLAS,"['ep032016', 'EP_03']",9.269534,12,8.991038999999999,36,11.4,120.0,12.831442411764703,204,9.06066275,48,11.6682629375,192,80.15913730800199,962.3950400642544
149,15,2016_SEYMOUR,"['ep202016', 'EP_20']",9.239014,36,8.1849295,24,13.2,130.0,15.898591037037036,162,8.8173802,60,8.8173802,60,85.81135452271091,560.2583572643113
150,1,2017_EUGENE,"['ep052017', 'EP_05']",8.170814,12,7.834839666666665,36,11.6,100.0,8.737429538461539,156,8.362581333333333,36,8.170814,12,76.87897170669635,1064.6869819040974
151,9,2017_KENNETH,"['ep132017', 'EP_13']",9.268262333333332,36,10.97255,36,14.9,115.0,13.886489388888888,216,10.120406166666664,72,10.120406166666664,72,75.4996124474967,1277.7677495740527
152,12,2017_FERNANDA,"['ep062017', 'EP_06']",7.042337,24,7.1861625,24,11.9,125.0,10.803999666666666,252,7.11424975,48,7.11424975,48,74.12941566645445,1100.373722451849
153,4,2018_WILLA,"['ep242018', 'EP_24']",8.971709666666667,36,8.142201499999999,24,14.9,140.0,11.000780999999998,96,8.639906399999997,60,8.451979499999998,72,,
154,6,2018_LANE,"['ep142018', 'EP_14']",7.21096,48,6.908557666666667,36,10.7,140.0,15.1880705,336,7.081359,84,7.463036125,96,77.88628827790157,1931.6590480140007
155,12,2018_NORMAN,"['ep162018', 'EP_16']",6.999609,24,7.4989925,24,17.2,130.0,15.77972468,300,7.24930075,48,7.24930075,48,77.78568905936221,716.2721207290502
156,17,2018_ROSA,"['ep202018', 'EP_20']",8.603435000000001,12,9.4583765,24,14.6,130.0,11.269956499999996,168,9.173396,36,10.445535,168,77.7251300114767,639.7484013005012
157,20,2018_HECTOR,"['ep102018', 'EP_10']",9.577786,12,10.278474333333332,36,13.0,135.0,9.82349584375,384,10.10330225,48,9.4385385,24,79.34953368102222,1387.4097743851257
158,9,2019_KIKO,"['ep132019', 'EP_13']",7.203330000000001,12,8.89814375,48,15.9,115.0,9.9965095,336,8.559181,60,7.342959,24,78.87357096605216,774.7186076525043
159,2,2020_DOUGLAS,"['ep082020', 'EP_08']",10.266012000000002,24,8.132282499999999,48,13.5,115.0,10.92573891891892,222,8.843525666666666,72,10.083400666666668,36,72.87068264844326,1595.428392813812
160,14,2020_GENEVIEVE,"['ep122020', 'EP_12']",10.213365,12,9.9985805,24,11.8,115.0,10.78603118181818,132,9.8192755,24,10.213365,12,83.22369277191551,469.4304318090284
161,6,2000_ISAAC,"['al132000', 'AL_13']",8.862855,12,7.640274666666666,36,12.3,120.0,15.829045,300,7.945919749999999,48,9.013929,24,84.10613118600949,508.8432064911655
162,11,2000_KEITH,"['al152000', 'AL_15']",6.583010999999999,24,6.787495,24,17.4,120.0,7.9737965,168,6.685253,48,7.502535,168,96.21571465609068,148.92577412492955
163,7,2001_FELIX,"['al072001', 'AL_07']",10.11818075,96,15.487984000000004,36,18.6,100.0,15.784434933333332,180,11.582672545454546,132,12.1440602,180,82.1808651373462,1581.5425154127906
164,11,2002_ISIDORE,"['al102002', 'AL_10']",9.05524,84,8.835386999999999,36,17.1,110.0,12.007057526315789,228,8.9892841,120,9.8709415,168,94.69377246298986,306.94068770824674
165,8,2003_ISABEL,"['al132003', 'AL_13']",8.360800999999999,12,6.757483666666665,36,13.9,145.0,10.703058400000002,330,7.856457999999997,36,8.360800999999999,12,80.40254488041003,1102.0281943061837
166,14,2003_FABIAN,"['al102003', 'AL_10']",9.150506,24,7.113804666666667,36,15.0,125.0,11.422813428571429,294,7.9284852,60,8.886508000000001,36,83.01016070040919,1239.125424358791
167,3,2004_JEANNE,"['al112004', 'AL_11']",9.5423065,24,9.403143777777776,54,16.4,105.0,11.564231066666668,360,9.516746,72,9.474236,42,81.86601589934149,0.0
168,11,2004_CHARLEY,"['al032004', 'AL_03']",7.898422999999999,24,7.841452333333334,36,12.9,130.0,13.986908666666666,126,7.8642406,60,7.998376,36,86.37895676556766,194.5911216279778
169,12,2004_FRANCES,"['al062004', 'AL_06']",7.934665499999999,24,5.102027999999999,24,11.5,125.0,12.34499625,384,6.518346749999999,48,7.052764666666666,36,86.81997538799678,1596.3083605905545
170,13,2004_KARL,"['al122004', 'AL_12']",8.140294,12,4.771140333333332,36,11.2,125.0,14.153994608695657,276,5.61342875,48,6.3903535,24,85.91497611768742,1027.1761109807471
171,1,2005_EMILY,"['al052005', 'AL_05']",6.046621999999999,24,8.070098000000002,48,11.0,140.0,9.472061589743593,234,7.395606000000002,72,7.068088250000001,48,88.77081723870256,1056.664057479948
172,4,2005_BETA,"['al272005', 'AL_27']",7.486402999999999,12,7.5276049999999985,48,11.0,100.0,7.101850999999999,96,7.519364599999998,60,6.968325999999999,24,93.76670640359288,195.0399686734888
173,11,2005_DENNIS,"['al042005', 'AL_04']",9.476307,24,8.958484333333333,36,13.0,130.0,9.770480901960784,306,9.1656134,60,8.892612000000002,36,82.92628378865317,224.05181512981594
174,21,2005_WILMA,"['al252005', 'AL_25']",6.792835999999999,36,6.886685000000001,36,16.9,160.0,17.795648153846155,234,6.8397605,72,6.8397605,72,91.30496320531849,153.45206349766403
175,12,2007_FELIX,"['al062007', 'AL_06']",6.712720999999998,12,5.6779404,30,12.1,150.0,7.331895500000001,144,5.973591999999999,42,5.639942999999999,24,85.88788636654446,345.8146143149699
176,5,2008_PALOMA,"['al172008', 'AL_17']",6.882106999999998,12,7.355167,24,14.8,125.0,23.657494363636363,198,7.197480333333332,36,6.887829499999999,24,91.2782944495316,137.48147244634427
177,7,2008_IKE,"['al092008', 'AL_09']",7.5070039999999985,12,7.348452599999999,60,17.3,125.0,15.567772,336,7.088422199999999,60,7.5070039999999985,12,79.84426831405676,1680.22866324159
178,9,2008_GUSTAV,"['al072008', 'AL_07']",7.693175999999998,12,9.1203675,24,15.1,135.0,13.118343377777776,270,8.644637,36,8.818601,24,93.30794697703024,321.91651920903354
179,5,2009_FRED,"['al072009', 'AL_07']",10.347652999999998,12,8.8815485,24,11.7,105.0,13.54671295652174,276,9.37025,36,10.347652999999998,12,76.04283128169422,581.6830992516755
180,10,2010_KARL,"['al132010', 'AL_13']",6.637184,24,7.082436888888889,54,18.1,110.0,8.537969599999998,90,6.945435999999999,78,6.612768,48,,
181,15,2010_JULIA,"['al122010', 'AL_12']",9.554133,12,6.065696999999999,48,13.1,120.0,17.746622958333333,288,6.763384199999999,60,8.306246499999999,24,79.63884152939718,395.77225305915806
182,12,2011_OPHELIA,"['al162011', 'AL_16']",10.68261,24,13.320894444444445,216,12.5,120.0,15.39133733333333,324,12.996748842105262,228,15.114177583333335,144,87.1038316495254,1668.639800486737
183,18,2011_RINA,"['al182011', 'AL_18']",8.384454,48,11.6771805,24,16.0,100.0,14.488731454545457,132,9.4820295,72,10.230151,96,96.97721009243308,219.11787791359635
184,18,2012_SANDY,"['al182012', 'AL_18']",6.875239999999998,24,10.866874500000002,48,12.7,100.0,19.270005444444447,216,9.536329666666669,72,7.529512499999999,48,99.57537605112876,448.1024952966029
